date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:12:29	40992/40992	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:44%20GMT	http://dev1.mypagevn.com/star1/tag/ngoc-giau/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/ngoc-giau/index.html	(from http://dev1.mypagevn.com/star1/guong-mat-quen-nhi-2017-moi-la-hap-dan-hon-voi-nhung-thay-doi-thu-vi/)
01:12:29	40995/40995	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:44%20GMT	http://dev1.mypagevn.com/star1/tag/thien-phuc/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/thien-phuc/index.html	(from http://dev1.mypagevn.com/star1/guong-mat-quen-nhi-2017-moi-la-hap-dan-hon-voi-nhung-thay-doi-thu-vi/)
01:12:30	40992/40992	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:45%20GMT	http://dev1.mypagevn.com/star1/tag/thuy-binh/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/thuy-binh/index.html	(from http://dev1.mypagevn.com/star1/guong-mat-quen-nhi-2017-moi-la-hap-dan-hon-voi-nhung-thay-doi-thu-vi/)
01:12:31	2909/2909	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Jul%202024%2018:10:45%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fkhuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc%2F	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embedb411.json	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:31	196104/196104	---M--	200	added ('OK')	image/jpeg	etag:%222fe08-570d909babb40%22	http://dev1.mypagevn.com/star1/wp-content/uploads/2017/08/LNPT1816.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-content/uploads/2017/08/LNPT1816.jpg	(from http://dev1.mypagevn.com/star1/guong-mat-quen-nhi-2017-moi-la-hap-dan-hon-voi-nhung-thay-doi-thu-vi/)
01:12:33	40974/40974	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:47%20GMT	http://dev1.mypagevn.com/star1/tag/tu-thanh/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/tu-thanh/index.html	(from http://dev1.mypagevn.com/star1/guong-mat-quen-nhi-2017-moi-la-hap-dan-hon-voi-nhung-thay-doi-thu-vi/)
01:12:33	3089/3089	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Jul%202024%2018:10:47%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fkhuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc%2F&format=xml	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed6c7b	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:33	40996/40996	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:48%20GMT	http://dev1.mypagevn.com/star1/tag/tuan-ngoc/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/tuan-ngoc/index.html	(from http://dev1.mypagevn.com/star1/guong-mat-quen-nhi-2017-moi-la-hap-dan-hon-voi-nhung-thay-doi-thu-vi/)
01:12:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:32%20GMT	http://giaitrinews.vn/wp-content/uploads/1-32.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/1-32.fe.delayed	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:33	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:33%20GMT	http://giaitrinews.vn/wp-content/uploads/3-22.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/3-22.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:34	1022/1022	---MC-	200	added ('OK')	application/rss+xml	etag:%22c9b3205755214c52d5c9813c3ebdbc19%22	http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/feed/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/feed/index.html	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Jul%202024%2018:10:49%20GMT	http://dev1.mypagevn.com/star1/?p=28454	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/indexe917.html	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:33%20GMT	http://giaitrinews.vn/wp-content/uploads/6-13.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/6-13.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:33%20GMT	http://giaitrinews.vn/wp-content/uploads/4-24.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/4-24.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:33%20GMT	http://giaitrinews.vn/wp-content/uploads/7-19.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/7-19.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:34%20GMT	http://giaitrinews.vn/wp-content/uploads/11-10.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/11-10.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:34%20GMT	http://giaitrinews.vn/wp-content/uploads/14-8.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/14-8.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:34%20GMT	http://giaitrinews.vn/wp-content/uploads/16-5.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/16-5.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:35	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:34%20GMT	http://giaitrinews.vn/wp-content/uploads/GL4.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/GL4.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:37	158095/158095	---M--	200	added ('OK')	image/jpeg	etag:%222698f-570d907b3eec0%22	http://dev1.mypagevn.com/star1/wp-content/uploads/2017/08/1-32.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-content/uploads/2017/08/1-32.jpg	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:37	40957/40957	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:52%20GMT	http://dev1.mypagevn.com/star1/tag/khuong-ngoc/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/khuong-ngoc/index.html	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:37	41023/41023	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Jul%202024%2018:10:52%20GMT	http://dev1.mypagevn.com/star1/tag/loi-nguyen-gia-toc/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tag/loi-nguyen-gia-toc/index.html	(from http://dev1.mypagevn.com/star1/khuong-ngoc-hai-long-voi-guong-mat-xau-xi-trong-loi-nguyen-gia-toc/)
01:12:38	25239/25239	---M--	200	added ('OK')	image/jpeg	etag:%226297-570d9083d4300%22	http://dev1.mypagevn.com/star1/wp-content/uploads/2017/08/4.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-content/uploads/2017/08/4.jpg	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:47	2776/2776	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Jul%202024%2018:10:54%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fhot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x%2F	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed2b0d.json	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Jul%202024%2018:10:54%20GMT	http://dev1.mypagevn.com/star1/?p=28435	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/indexd41c.html	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:47	989/989	---MC-	200	added ('OK')	application/rss+xml	etag:%22765c9949292866a1d96402ce2a7f0112%22	http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/feed/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/feed/index.html	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:48	2929/2929	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Jul%202024%2018:11:04%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fhot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x%2F&format=xml	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed2a7c	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:48%20GMT	http://giaitrinews.vn/wp-content/uploads/V.O.X13.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/V.O.X13.10a.delayed	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:48%20GMT	http://giaitrinews.vn/wp-content/uploads/V.O.X3.png	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/V.O.X3.png	(from http://dev1.mypagevn.com/star1/hot-girl-chau-bui-hon-ban-dien-nu-trong-mv-cua-ca-si-v-o-x/)
01:12:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:49%20GMT	http://giaitrinews.vn/wp-content/uploads/img-2251-1502717121389.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/img-2251-1502717121389.118.delayed	(from http://dev1.mypagevn.com/star1/nguyen-hai-phong-tham-gia-bo-oi-minh-di-dau-the-mua-4-kho-khan-cua-toi-la-tron-tria-qua/)
01:12:53	1020/1020	---MC-	200	added ('OK')	application/rss+xml	etag:%22b6e09b18cb5a993ca378cf36202ca2cb%22	http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/feed/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/feed/index.html	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Jul%202024%2018:11:07%20GMT	http://dev1.mypagevn.com/star1/?p=28377	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/indexfb24.html	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:54	2900/2900	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Jul%202024%2018:11:07%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Ftran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3%2F	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed7ab7.json	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:54%20GMT	http://giaitrinews.vn/wp-content/uploads/IMG_0409-1280x853.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/IMG_0409-1280x853.11c.delayed	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:55	3079/3079	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Jul%202024%2018:11:10%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Ftran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3%2F&format=xml	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed4267	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:54%20GMT	http://giaitrinews.vn/wp-content/uploads/IMG_0500-1280x711.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/IMG_0500-1280x711.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:54%20GMT	http://giaitrinews.vn/wp-content/uploads/LNPT7363-1280x853.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/LNPT7363-1280x853.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:54%20GMT	http://giaitrinews.vn/wp-content/uploads/Tran-Thanh-2.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/Tran-Thanh-2.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:54%20GMT	http://giaitrinews.vn/wp-content/uploads/Tran-Thanh.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/Tran-Thanh.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:55	139066/139066	---M--	200	added ('OK')	image/jpeg	etag:%2221f3a-570d90aaedf40%22	http://dev1.mypagevn.com/star1/wp-content/uploads/2017/08/Tran-Thanh.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-content/uploads/2017/08/Tran-Thanh.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:55%20GMT	http://giaitrinews.vn/wp-content/uploads/IMG_1381-1280x815.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/IMG_1381-1280x815.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:55%20GMT	http://giaitrinews.vn/wp-content/uploads/IMG_21801-1280x964.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/IMG_21801-1280x964.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:55%20GMT	http://giaitrinews.vn/wp-content/uploads/LNPT7218-1280x853.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/LNPT7218-1280x853.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:55%20GMT	http://giaitrinews.vn/wp-content/uploads/LNPT7437-1280x853.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/LNPT7437-1280x853.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:12:56%20GMT	http://giaitrinews.vn/wp-content/uploads/LNPT7449-1280x853.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/LNPT7449-1280x853.jpg	(from http://dev1.mypagevn.com/star1/tran-thanh-tiep-tuc-cam-trich-cua-buoc-nhay-ngan-can-mua-thu-3/)
01:13:03	169497/169497	---M--	200	added ('OK')	image/jpeg	etag:%2229619-570d909f7c440%22	http://dev1.mypagevn.com/star1/wp-content/uploads/2017/08/NHA-CHUNG-TAP-8-3-1024x576.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-content/uploads/2017/08/NHA-CHUNG-TAP-8-3-1024x576.jpg	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:03	2947/2947	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Jul%202024%2018:11:13%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fcao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong%2F	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed5348.json	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Jul%202024%2018:11:13%20GMT	http://dev1.mypagevn.com/star1/?p=28344	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/indexc1cb.html	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:04	1029/1029	---MC-	200	added ('OK')	application/rss+xml	etag:%22378c73d766580f27729aa47cc8951fb6%22	http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/feed/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/feed/index.html	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:04	3112/3112	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Jul%202024%2018:11:19%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fcao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong%2F&format=xml	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed7f6f	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:04	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:13:03%20GMT	http://giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-3-1024x576.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-3-1024x576.129.delayed	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:04	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:13:03%20GMT	http://giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-1-1024x576.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-1-1024x576.jpg	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:13:04%20GMT	http://giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-10-1024x576.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-10-1024x576.jpg	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Jul%202024%2018:13:04%20GMT	http://giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-16-1024x576.jpg	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/giaitrinews.vn/wp-content/uploads/NHA-CHUNG-TAP-8-16-1024x576.jpg	(from http://dev1.mypagevn.com/star1/cao-thien-trang-che-giong-hat-cua-cao-ngan-la-giong-hat-quang-truong/)
01:13:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Jul%202024%2018:11:22%20GMT	http://dev1.mypagevn.com/star1/?p=28073	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/index505e.html	(from http://dev1.mypagevn.com/star1/con-rat-thich-doi-co-tuong-nhung-cau-noi-khien-vu-cat-tuong-lao-len-va-nhan-cai-ket-dau-tim/)
01:13:06	1140/1140	---MC-	200	added ('OK')	application/rss+xml	etag:%22dee45b6e6ca8631e2ba044ed42479700%22	http://dev1.mypagevn.com/star1/con-rat-thich-doi-co-tuong-nhung-cau-noi-khien-vu-cat-tuong-lao-len-va-nhan-cai-ket-dau-tim/feed/	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/con-rat-thich-doi-co-tuong-nhung-cau-noi-khien-vu-cat-tuong-lao-len-va-nhan-cai-ket-dau-tim/feed/index.html	(from http://dev1.mypagevn.com/star1/con-rat-thich-doi-co-tuong-nhung-cau-noi-khien-vu-cat-tuong-lao-len-va-nhan-cai-ket-dau-tim/)
01:13:06	3237/3237	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Jul%202024%2018:11:22%20GMT	http://dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdev1.mypagevn.com%2Fstar1%2Fcon-rat-thich-doi-co-tuong-nhung-cau-noi-khien-vu-cat-tuong-lao-len-va-nhan-cai-ket-dau-tim%2F	D:/laragon/www/Asm_ph32799_nguyenTrungHieu/dev1.mypagevn.com/star1/wp-json/oembed/1.0/embed09c7.json	(from http://dev1.mypagevn.com/star1/con-rat-thich-doi-co-tuong-nhung-cau-noi-khien-vu-cat-tuong-lao-len-va-nhan-cai-ket-dau-tim/)
